timestamp,open,high,low,close,volume
2024-02-06 09:00:00,203.53,204.22,203.4,203.54,24309
2024-02-06 10:00:00,202.2,203.0,202.1,202.88,21625
2024-02-06 11:00:00,202.84,204.22,201.56,203.84,44083
2024-02-06 12:00:00,210.49,211.25,210.42,210.65,24988
2024-02-06 13:00:00,210.51,212.72,209.58,209.84,31235
2024-02-06 14:00:00,210.96,211.34,209.59,210.5,13445
2024-02-06 15:00:00,210.61,212.02,210.56,211.17,26586
2024-02-06 16:00:00,215.5,216.49,214.66,215.35,39905
2024-02-06 17:00:00,218.0,220.31,217.89,219.81,42104
2024-02-06 18:00:00,225.28,228.33,224.55,227.4,18691
2024-02-06 19:00:00,227.48,227.98,227.02,227.07,30072
2024-02-06 20:00:00,228.75,229.47,228.72,228.81,39130
2024-02-06 21:00:00,232.36,232.63,229.43,229.77,28713
2024-02-06 22:00:00,225.83,226.5,225.17,225.32,20394
2024-02-06 23:00:00,227.47,227.81,224.43,224.74,37384
2024-02-07 00:00:00,231.73,231.89,230.49,231.07,48174
2024-02-07 01:00:00,221.37,221.75,219.91,221.13,22684
2024-02-07 02:00:00,206.72,207.8,206.66,207.67,21365
2024-02-07 03:00:00,205.66,205.93,204.49,205.62,25241
2024-02-07 04:00:00,208.5,209.27,207.59,208.51,36747
2024-02-07 05:00:00,204.98,205.33,204.85,205.06,32165
2024-02-07 06:00:00,207.88,207.94,206.94,207.91,37496
2024-02-07 07:00:00,207.85,208.05,205.73,206.59,37637
2024-02-07 08:00:00,206.68,207.88,206.32,206.64,25562
2024-02-07 09:00:00,204.45,204.94,203.37,204.18,12190
2024-02-07 10:00:00,201.09,201.44,200.29,201.24,44063
2024-02-07 11:00:00,195.95,197.64,195.1,195.52,36256
2024-02-07 12:00:00,201.27,201.94,200.41,201.87,49477
2024-02-07 13:00:00,202.7,202.72,202.64,202.72,12549
2024-02-07 14:00:00,205.38,206.56,204.9,205.2,40299
2024-02-07 15:00:00,200.48,201.69,199.08,200.37,24273
2024-02-07 16:00:00,197.71,199.08,197.15,198.77,49023
2024-02-07 17:00:00,199.42,199.59,198.92,199.17,21130
2024-02-07 18:00:00,194.86,196.45,193.85,194.4,25593
2024-02-07 19:00:00,197.02,198.42,196.6,197.33,16888
2024-02-07 20:00:00,194.63,195.63,193.96,195.49,20182
2024-02-07 21:00:00,192.38,193.5,191.45,193.02,11743
2024-02-07 22:00:00,192.1,192.45,191.86,191.9,38498
2024-02-07 23:00:00,192.53,193.13,191.66,192.27,38505
2024-02-08 00:00:00,185.77,186.39,184.42,185.63,30111
2024-02-08 01:00:00,181.9,182.43,180.87,181.57,49544
2024-02-08 02:00:00,184.95,185.16,184.74,184.97,38491
2024-02-08 03:00:00,178.94,180.66,178.73,178.76,17416
2024-02-08 04:00:00,177.32,178.67,177.16,177.92,12758
2024-02-08 05:00:00,180.9,181.11,180.64,180.82,43486
2024-02-08 06:00:00,180.08,181.63,179.45,180.3,48869
2024-02-08 07:00:00,186.7,187.18,185.27,186.85,11489
2024-02-08 08:00:00,178.49,179.06,177.36,177.65,38200
2024-02-08 09:00:00,177.67,181.43,177.6,178.19,46005
2024-02-08 10:00:00,169.41,169.85,168.18,168.26,42196
2024-02-08 11:00:00,175.3,175.78,173.67,174.45,25998
2024-02-08 12:00:00,174.51,175.09,174.45,174.67,20411
2024-02-08 13:00:00,176.75,177.41,175.58,176.45,27019
2024-02-08 14:00:00,168.87,169.04,168.3,168.4,13595
2024-02-08 15:00:00,171.6,172.43,171.45,172.39,43189
2024-02-08 16:00:00,169.28,171.07,169.0,169.49,40899
2024-02-08 17:00:00,168.88,169.83,168.55,169.25,20023
2024-02-08 18:00:00,167.49,167.57,167.08,167.27,17316
2024-02-08 19:00:00,170.11,170.34,169.45,169.45,18698
2024-02-08 20:00:00,174.75,175.01,174.68,174.84,46786
2024-02-08 21:00:00,168.82,169.3,167.98,168.64,49677
2024-02-08 22:00:00,168.75,169.33,168.38,168.51,42392
2024-02-08 23:00:00,172.35,173.33,172.22,173.04,23952
2024-02-09 00:00:00,176.39,176.5,173.05,175.67,47597
2024-02-09 01:00:00,172.35,172.99,171.86,172.0,40942
2024-02-09 02:00:00,174.47,174.71,172.75,173.45,10683
2024-02-09 03:00:00,176.43,177.2,175.32,177.07,42712
2024-02-09 04:00:00,179.42,180.21,179.21,179.38,31848
2024-02-09 05:00:00,174.13,176.13,173.88,175.58,32497
2024-02-09 06:00:00,172.65,172.87,172.12,172.67,25404
2024-02-09 07:00:00,176.36,176.54,175.32,176.52,14306
2024-02-09 08:00:00,176.5,176.53,176.15,176.39,28905
2024-02-09 09:00:00,181.41,182.14,180.5,181.44,10195
2024-02-09 10:00:00,184.06,184.16,181.15,183.61,31936
2024-02-09 11:00:00,184.64,184.84,183.98,184.55,24087
2024-02-09 12:00:00,194.91,195.11,194.33,194.75,23568
2024-02-09 13:00:00,190.82,191.42,190.6,191.38,26853
2024-02-09 14:00:00,187.33,188.19,186.84,187.08,16127
2024-02-09 15:00:00,192.63,193.2,191.38,192.71,25475
2024-02-09 16:00:00,191.84,194.65,191.84,193.54,41596
2024-02-09 17:00:00,194.5,195.14,193.83,194.19,21790
2024-02-09 18:00:00,198.27,198.74,197.5,198.58,35947
2024-02-09 19:00:00,195.18,196.51,195.05,195.57,45934
2024-02-09 20:00:00,198.07,198.95,197.18,198.2,46580
2024-02-09 21:00:00,199.63,199.7,196.18,197.68,31434
2024-02-09 22:00:00,201.2,201.76,201.08,201.4,39653
2024-02-09 23:00:00,193.28,194.7,192.88,193.57,46209
2024-02-10 00:00:00,187.65,189.09,187.52,187.61,34526
2024-02-10 01:00:00,189.38,190.4,189.3,189.53,22554
2024-02-10 02:00:00,195.51,196.38,195.06,195.66,19012
2024-02-10 03:00:00,194.2,196.92,193.92,196.62,36369
2024-02-10 04:00:00,197.41,198.4,196.28,196.77,15965
2024-02-10 05:00:00,203.75,204.2,201.69,203.46,15496
2024-02-10 06:00:00,199.67,200.39,199.59,199.6,46734
2024-02-10 07:00:00,200.13,200.54,199.05,200.48,34078
2024-02-10 08:00:00,204.16,205.76,204.12,205.72,45040
2024-02-10 09:00:00,197.22,197.5,196.76,197.39,41997
2024-02-10 10:00:00,197.05,198.81,196.88,197.93,14837
2024-02-10 11:00:00,195.66,196.11,194.97,195.41,44055
2024-02-10 12:00:00,195.92,197.66,195.08,196.97,49221
2024-02-10 13:00:00,201.17,201.73,200.38,201.47,42993
2024-02-10 14:00:00,196.85,198.31,196.52,197.98,22812
2024-02-10 15:00:00,202.48,202.53,201.5,202.49,42692
2024-02-10 16:00:00,202.16,203.17,201.65,202.02,19135
2024-02-10 17:00:00,201.26,201.68,200.84,200.92,43532
2024-02-10 18:00:00,195.63,196.9,195.02,196.64,42096
2024-02-10 19:00:00,197.46,198.05,197.35,197.87,40899
2024-02-10 20:00:00,197.05,197.85,196.8,197.18,22101
2024-02-10 21:00:00,197.63,197.91,196.88,197.65,27461
2024-02-10 22:00:00,194.36,195.12,192.96,194.55,42243
2024-02-10 23:00:00,194.4,195.19,191.6,194.04,48177
2024-02-11 00:00:00,190.2,190.83,190.2,190.68,41981
2024-02-11 01:00:00,193.48,194.53,193.17,193.36,46772
2024-02-11 02:00:00,192.36,194.12,192.27,193.98,16065
2024-02-11 03:00:00,195.11,196.95,195.09,196.45,26466
2024-02-11 04:00:00,190.7,192.56,189.69,191.59,40215
2024-02-11 05:00:00,189.68,190.27,188.68,189.85,46231
2024-02-11 06:00:00,191.02,191.31,191.02,191.02,42541
2024-02-11 07:00:00,190.61,190.64,189.96,190.03,37924
2024-02-11 08:00:00,184.07,184.45,183.68,184.25,30396
2024-02-11 09:00:00,194.58,195.23,193.84,194.1,13021
2024-02-11 10:00:00,190.62,191.35,190.02,190.06,45249
2024-02-11 11:00:00,193.09,193.67,191.3,193.47,21898
2024-02-11 12:00:00,186.0,186.1,185.93,186.1,15739
2024-02-11 13:00:00,185.02,185.03,184.62,184.78,17156
2024-02-11 14:00:00,183.44,183.73,183.05,183.18,37790
2024-02-11 15:00:00,184.13,184.62,183.3,183.87,49894
2024-02-11 16:00:00,180.92,182.67,180.62,182.16,48467
2024-02-11 17:00:00,183.84,184.46,183.76,184.03,16886
2024-02-11 18:00:00,181.04,181.53,180.78,181.28,15208
2024-02-11 19:00:00,178.34,178.34,177.81,177.98,31768
2024-02-11 20:00:00,182.86,183.35,182.61,182.9,13336
2024-02-11 21:00:00,191.15,192.26,190.9,191.49,13699
2024-02-11 22:00:00,196.66,196.92,196.5,196.91,35836
2024-02-11 23:00:00,197.27,198.03,196.05,196.93,13828
2024-02-12 00:00:00,194.63,194.66,192.7,194.28,17998
2024-02-12 01:00:00,189.44,190.19,189.33,189.62,15578
2024-02-12 02:00:00,187.45,188.0,186.56,186.73,17839
2024-02-12 03:00:00,188.43,188.96,187.06,187.26,17859
2024-02-12 04:00:00,184.73,185.12,184.36,184.43,13677
2024-02-12 05:00:00,183.15,183.94,182.94,183.39,32705
2024-02-12 06:00:00,184.43,184.75,184.17,184.5,35751
2024-02-12 07:00:00,177.53,179.37,177.24,177.83,31678
2024-02-12 08:00:00,181.73,181.83,181.47,181.79,48287
2024-02-12 09:00:00,175.4,176.7,173.83,176.3,32416
2024-02-12 10:00:00,177.45,177.96,175.33,176.06,39061
2024-02-12 11:00:00,176.54,177.18,175.42,176.27,21534
2024-02-12 12:00:00,171.83,172.78,170.58,171.43,18790
2024-02-12 13:00:00,170.64,170.89,169.52,169.84,33376
2024-02-12 14:00:00,167.66,168.02,165.62,165.88,37939
2024-02-12 15:00:00,171.28,172.23,170.74,170.77,17134
2024-02-12 16:00:00,173.9,174.12,172.84,173.67,32377
2024-02-12 17:00:00,172.75,173.49,171.85,172.11,48586
2024-02-12 18:00:00,179.52,181.72,178.31,178.89,31806
2024-02-12 19:00:00,184.84,185.42,183.11,185.24,27051
2024-02-12 20:00:00,187.99,189.81,187.51,187.77,16857
2024-02-12 21:00:00,189.88,190.78,189.34,189.66,34764
2024-02-12 22:00:00,193.39,193.79,192.75,193.67,16620
2024-02-12 23:00:00,196.92,199.26,196.7,198.83,33549
2024-02-13 00:00:00,196.62,197.12,195.62,196.7,14419
2024-02-13 01:00:00,191.05,192.62,189.89,192.27,21510
2024-02-13 02:00:00,190.34,190.87,190.01,190.27,22608
2024-02-13 03:00:00,190.18,190.22,189.41,189.68,23829
2024-02-13 04:00:00,188.47,190.04,188.14,189.9,26088
2024-02-13 05:00:00,192.59,194.06,191.73,192.39,40707
2024-02-13 06:00:00,202.79,202.84,201.84,201.86,11975
2024-02-13 07:00:00,196.31,198.89,195.17,195.37,46770
2024-02-13 08:00:00,193.01,194.34,192.43,194.19,45305
2024-02-13 09:00:00,187.75,189.58,186.78,189.08,39891
2024-02-13 10:00:00,185.68,185.86,184.08,184.76,38571
2024-02-13 11:00:00,189.22,190.5,188.87,190.46,25042
2024-02-13 12:00:00,193.33,193.47,192.81,192.93,48636
2024-02-13 13:00:00,190.82,192.19,190.14,191.39,49336
2024-02-13 14:00:00,193.89,195.64,193.38,194.98,35740
2024-02-13 15:00:00,197.45,198.12,197.13,197.69,44081
2024-02-13 16:00:00,203.54,203.86,202.3,202.93,21105
2024-02-13 17:00:00,201.27,202.31,201.13,201.28,33330
2024-02-13 18:00:00,194.61,195.94,194.04,195.01,25954
2024-02-13 19:00:00,191.93,192.01,190.87,191.74,17509
2024-02-13 20:00:00,187.89,189.38,187.54,189.3,43315
2024-02-13 21:00:00,182.06,182.23,179.78,180.41,24081
2024-02-13 22:00:00,186.87,188.11,186.8,187.53,29020
2024-02-13 23:00:00,185.28,185.86,185.14,185.32,28693
2024-02-14 00:00:00,184.92,185.24,183.58,185.18,24549
2024-02-14 01:00:00,188.19,189.51,186.93,187.61,10453
2024-02-14 02:00:00,178.31,178.96,177.8,178.33,30822
2024-02-14 03:00:00,176.35,177.3,176.04,176.99,47394
2024-02-14 04:00:00,173.85,174.25,172.85,173.61,13987
2024-02-14 05:00:00,176.54,178.23,175.44,175.64,29473
2024-02-14 06:00:00,170.06,171.27,169.85,170.33,47602
2024-02-14 07:00:00,170.65,171.38,170.49,171.38,39261
2024-02-14 08:00:00,174.41,174.52,173.18,173.5,42397
2024-02-14 09:00:00,175.24,175.84,175.13,175.66,21002
2024-02-14 10:00:00,171.61,173.09,171.37,172.05,40238
2024-02-14 11:00:00,173.66,173.87,171.41,172.15,22864
2024-02-14 12:00:00,174.74,174.98,173.76,174.4,44578
2024-02-14 13:00:00,183.08,183.3,182.43,182.79,24795
2024-02-14 14:00:00,186.3,187.3,186.18,186.62,19762
2024-02-14 15:00:00,185.92,186.58,183.48,184.37,19783
2024-02-14 16:00:00,182.91,184.42,182.73,183.12,28082
2024-02-14 17:00:00,184.6,185.07,184.53,184.87,30949
2024-02-14 18:00:00,184.1,185.39,182.87,184.55,41535
2024-02-14 19:00:00,186.53,187.44,186.02,187.34,42854
2024-02-14 20:00:00,190.16,190.32,189.07,189.19,40519
2024-02-14 21:00:00,186.6,186.95,185.87,186.03,32671
2024-02-14 22:00:00,190.05,191.65,189.89,191.33,30282
2024-02-14 23:00:00,189.42,189.61,186.95,187.95,18031
2024-02-15 00:00:00,189.14,190.01,188.74,189.1,39928
2024-02-15 01:00:00,191.57,192.08,191.07,191.89,41046
2024-02-15 02:00:00,189.18,190.08,188.16,188.31,45209
2024-02-15 03:00:00,191.61,192.05,191.08,191.42,23780
2024-02-15 04:00:00,193.41,194.02,191.61,191.86,10310
2024-02-15 05:00:00,190.29,191.09,188.3,189.98,44735
2024-02-15 06:00:00,186.4,186.73,183.73,184.06,35376
2024-02-15 07:00:00,191.47,192.06,190.48,191.93,34227
2024-02-15 08:00:00,189.26,189.89,188.65,189.66,10026
2024-02-15 09:00:00,178.57,180.05,178.37,179.64,25670
2024-02-15 10:00:00,179.05,179.18,177.63,178.06,21917
2024-02-15 11:00:00,176.67,176.95,175.43,175.71,29879
2024-02-15 12:00:00,174.08,174.4,172.2,173.56,26439
2024-02-15 13:00:00,169.79,169.89,168.73,169.69,42968
2024-02-15 14:00:00,170.25,170.66,169.13,170.64,34667
2024-02-15 15:00:00,169.12,169.43,168.61,169.02,13022
2024-02-15 16:00:00,170.45,171.04,170.19,170.3,28301
2024-02-15 17:00:00,171.46,173.36,171.19,171.84,12886
2024-02-15 18:00:00,168.2,168.77,168.16,168.71,46798
2024-02-15 19:00:00,167.56,167.73,167.54,167.65,47455
2024-02-15 20:00:00,170.38,170.39,168.61,169.32,43391
2024-02-15 21:00:00,162.94,164.08,162.84,162.86,38453
2024-02-15 22:00:00,161.87,163.35,161.24,162.65,43562
2024-02-15 23:00:00,162.74,162.98,161.98,162.68,10382
2024-02-16 00:00:00,160.15,160.25,160.0,160.1,35391
2024-02-16 01:00:00,157.18,158.5,156.42,156.9,28291
2024-02-16 02:00:00,165.05,165.14,163.87,164.75,12340
2024-02-16 03:00:00,160.67,162.21,160.53,161.37,24981
2024-02-16 04:00:00,156.12,156.57,154.91,154.96,45810
2024-02-16 05:00:00,157.86,158.47,156.97,157.26,25009
2024-02-16 06:00:00,154.6,155.0,154.24,154.42,40543
2024-02-16 07:00:00,154.52,155.12,154.01,154.72,34558
2024-02-16 08:00:00,150.89,151.27,150.6,150.96,18191
2024-02-16 09:00:00,148.05,149.16,147.15,147.96,29812
2024-02-16 10:00:00,141.19,141.61,140.67,140.68,34070
2024-02-16 11:00:00,139.04,139.11,137.32,138.17,21355
2024-02-16 12:00:00,132.34,133.64,132.19,132.74,45025
2024-02-16 13:00:00,135.73,136.15,135.37,135.83,26424
2024-02-16 14:00:00,138.28,138.65,137.85,138.26,30473
2024-02-16 15:00:00,138.44,139.76,138.24,138.31,27299
2024-02-16 16:00:00,135.16,135.61,133.72,134.1,34956
2024-02-16 17:00:00,132.58,133.67,132.45,133.47,11231
2024-02-16 18:00:00,133.26,134.51,133.13,133.19,47745
2024-02-16 19:00:00,137.61,137.69,136.2,136.47,40613
2024-02-16 20:00:00,137.97,139.11,137.68,138.23,12901
2024-02-16 21:00:00,137.17,137.39,136.89,137.14,27466
2024-02-16 22:00:00,139.87,140.37,139.76,139.82,28400
2024-02-16 23:00:00,133.07,133.1,132.92,132.96,13542
2024-02-17 00:00:00,131.0,131.56,130.31,131.03,41858
2024-02-17 01:00:00,133.0,133.73,131.51,131.91,13288
2024-02-17 02:00:00,136.01,136.62,135.14,135.83,33666
2024-02-17 03:00:00,134.25,134.7,133.02,134.6,29570
2024-02-17 04:00:00,137.71,137.87,136.67,137.07,38514
2024-02-17 05:00:00,138.5,139.45,138.41,138.49,23853
2024-02-17 06:00:00,140.51,140.69,139.37,140.46,40490
2024-02-17 07:00:00,137.95,138.54,137.72,138.36,29618
2024-02-17 08:00:00,138.58,139.0,137.91,138.67,26513
2024-02-17 09:00:00,138.36,138.91,138.15,138.53,30426
2024-02-17 10:00:00,140.62,141.52,140.2,140.74,28913
2024-02-17 11:00:00,142.88,144.89,142.73,144.67,40437
2024-02-17 12:00:00,141.6,142.37,141.39,142.05,35815
2024-02-17 13:00:00,141.62,142.42,141.61,142.4,49633
2024-02-17 14:00:00,138.7,139.45,138.39,139.12,45831
2024-02-17 15:00:00,141.83,142.46,141.79,141.8,14545
2024-02-17 16:00:00,140.47,142.03,139.98,140.29,31238
2024-02-17 17:00:00,144.59,144.71,144.0,144.54,22501
2024-02-17 18:00:00,146.52,147.06,145.46,145.93,12778
2024-02-17 19:00:00,145.66,146.47,145.27,145.56,33422
2024-02-17 20:00:00,143.46,143.78,142.85,143.77,42174
2024-02-17 21:00:00,141.57,141.83,141.17,141.34,39631
2024-02-17 22:00:00,141.08,142.23,140.94,141.96,46597
2024-02-17 23:00:00,144.41,145.8,144.3,144.69,29378
2024-02-18 00:00:00,143.09,143.11,142.86,142.9,38133
2024-02-18 01:00:00,143.72,144.23,142.47,142.64,15074
2024-02-18 02:00:00,141.25,142.01,140.82,141.74,43282
2024-02-18 03:00:00,141.94,143.31,141.49,142.43,44249
2024-02-18 04:00:00,146.6,147.19,146.22,146.59,35106
2024-02-18 05:00:00,147.73,148.08,146.6,146.68,45781
2024-02-18 06:00:00,144.36,144.94,143.64,144.2,13212
2024-02-18 07:00:00,145.81,145.98,145.64,145.69,43819
2024-02-18 08:00:00,144.71,144.91,144.7,144.82,46729
2024-02-18 09:00:00,146.78,146.8,146.03,146.06,16760
2024-02-18 10:00:00,146.02,146.12,144.94,145.19,30676
2024-02-18 11:00:00,146.62,147.57,146.26,146.49,30846
2024-02-18 12:00:00,146.37,146.53,145.83,145.84,45578
2024-02-18 13:00:00,146.09,146.09,145.36,145.52,11653
2024-02-18 14:00:00,143.73,145.53,143.72,145.06,11364
2024-02-18 15:00:00,145.99,146.25,145.71,146.25,44463
2024-02-18 16:00:00,147.75,148.88,147.58,148.56,22477
2024-02-18 17:00:00,152.83,153.11,152.68,152.83,14795
2024-02-18 18:00:00,155.34,155.43,153.37,153.47,39744
2024-02-18 19:00:00,152.28,154.28,152.2,152.66,39657
2024-02-18 20:00:00,152.24,152.43,152.18,152.26,16207
2024-02-18 21:00:00,154.09,154.21,153.65,153.84,11560
2024-02-18 22:00:00,157.95,158.23,157.57,158.05,35050
2024-02-18 23:00:00,161.4,161.74,161.02,161.34,43541
2024-02-19 00:00:00,153.82,154.76,153.49,154.46,34777
2024-02-19 01:00:00,155.35,155.6,154.1,155.17,26900
2024-02-19 02:00:00,157.17,157.92,156.29,157.84,26054
2024-02-19 03:00:00,157.1,158.6,156.86,156.87,37400
2024-02-19 04:00:00,163.29,163.89,162.08,162.34,35807
2024-02-19 05:00:00,156.62,157.08,156.55,156.85,13449
2024-02-19 06:00:00,155.93,156.92,155.01,155.98,18875
2024-02-19 07:00:00,158.03,159.1,157.76,157.82,39578
2024-02-19 08:00:00,156.53,156.97,156.28,156.61,10581
2024-02-19 09:00:00,154.79,155.11,154.49,155.05,10313
2024-02-19 10:00:00,156.8,157.01,155.83,155.89,25128
2024-02-19 11:00:00,155.98,156.12,154.48,156.0,14922
2024-02-19 12:00:00,168.26,169.59,167.4,167.77,16500
2024-02-19 13:00:00,171.87,172.35,171.17,171.39,12736
2024-02-19 14:00:00,170.83,171.58,170.52,171.14,32964
2024-02-19 15:00:00,169.21,169.64,169.19,169.3,18903
2024-02-19 16:00:00,165.62,165.76,165.04,165.1,19896
2024-02-19 17:00:00,161.49,162.44,160.67,160.81,32490
2024-02-19 18:00:00,161.63,163.79,161.57,162.67,12640
2024-02-19 19:00:00,163.52,164.0,163.45,163.72,39457
2024-02-19 20:00:00,168.58,168.86,168.15,168.79,41386
2024-02-19 21:00:00,167.58,169.43,167.48,168.74,21276
2024-02-19 22:00:00,165.63,166.46,165.56,165.76,39619
2024-02-19 23:00:00,163.48,163.83,163.37,163.7,38406
2024-02-20 00:00:00,166.1,166.41,164.65,166.01,35170
2024-02-20 01:00:00,169.42,172.34,169.11,169.36,18328
2024-02-20 02:00:00,171.31,171.61,170.79,171.32,26293
2024-02-20 03:00:00,172.51,173.4,171.38,172.95,27223
2024-02-20 04:00:00,176.48,176.53,174.86,175.9,27988
2024-02-20 05:00:00,180.29,182.2,178.94,181.91,33757
2024-02-20 06:00:00,190.77,191.29,190.27,190.57,17620
2024-02-20 07:00:00,187.56,188.61,186.91,188.5,44816
2024-02-20 08:00:00,185.91,186.17,184.26,185.64,26693
2024-02-20 09:00:00,185.13,185.25,184.51,184.69,46128
2024-02-20 10:00:00,188.23,188.67,186.95,187.89,35352
2024-02-20 11:00:00,191.33,193.22,190.11,191.97,48967
2024-02-20 12:00:00,200.67,201.13,200.58,200.74,43315
2024-02-20 13:00:00,204.82,205.8,204.24,205.57,31796
2024-02-20 14:00:00,203.43,204.14,203.35,203.77,21688
2024-02-20 15:00:00,200.59,200.71,199.61,200.07,38534
2024-02-20 16:00:00,196.25,197.26,195.76,197.0,29863
2024-02-20 17:00:00,191.63,192.8,190.83,192.03,46230
2024-02-20 18:00:00,191.3,192.17,191.08,191.38,18097
2024-02-20 19:00:00,188.05,189.26,186.93,187.12,30780
2024-02-20 20:00:00,183.69,184.17,182.4,184.08,11008
2024-02-20 21:00:00,178.36,178.69,177.4,177.84,44530
2024-02-20 22:00:00,178.09,178.73,176.21,176.75,10373
2024-02-20 23:00:00,174.91,175.97,173.42,173.73,17486
2024-02-21 00:00:00,172.69,174.17,171.7,172.69,28059
2024-02-21 01:00:00,176.63,177.78,176.32,177.74,47377
2024-02-21 02:00:00,180.54,181.73,180.43,180.88,36420
2024-02-21 03:00:00,176.37,177.75,176.03,177.08,43317
2024-02-21 04:00:00,179.36,179.54,178.16,179.53,46043
2024-02-21 05:00:00,181.05,182.74,180.8,181.81,16965
2024-02-21 06:00:00,183.48,183.9,182.11,183.28,36782
2024-02-21 07:00:00,182.57,183.81,181.52,183.28,14109
2024-02-21 08:00:00,182.09,183.14,180.39,182.46,44470
2024-02-21 09:00:00,178.39,179.11,176.91,178.96,37154
2024-02-21 10:00:00,177.7,177.77,177.09,177.54,22411
2024-02-21 11:00:00,172.51,172.53,172.4,172.44,46883
2024-02-21 12:00:00,170.55,171.55,170.43,170.93,48188
2024-02-21 13:00:00,174.47,175.71,174.35,174.83,35473
2024-02-21 14:00:00,174.69,175.87,173.79,173.86,27221
2024-02-21 15:00:00,170.93,171.39,170.62,171.14,30596
2024-02-21 16:00:00,170.46,170.58,170.18,170.31,23650
2024-02-21 17:00:00,170.37,170.71,170.32,170.57,18746
2024-02-21 18:00:00,172.25,173.42,171.83,172.7,45708
2024-02-21 19:00:00,175.6,176.2,175.42,175.83,18106
2024-02-21 20:00:00,177.28,177.3,176.19,177.27,27502
2024-02-21 21:00:00,175.62,176.87,175.47,175.55,47087
2024-02-21 22:00:00,171.67,171.85,170.67,171.59,11385
2024-02-21 23:00:00,171.57,171.91,170.26,171.3,29322
2024-02-22 00:00:00,166.49,168.68,165.75,166.07,36547
2024-02-22 01:00:00,168.24,169.21,167.48,168.31,31126
2024-02-22 02:00:00,166.18,167.35,165.75,167.06,45861
2024-02-22 03:00:00,163.45,163.51,162.5,163.17,15796
2024-02-22 04:00:00,162.74,162.76,162.6,162.75,45848
2024-02-22 05:00:00,159.6,160.43,158.73,159.44,20758
2024-02-22 06:00:00,156.65,157.66,156.34,157.58,23815
2024-02-22 07:00:00,154.91,155.14,154.79,154.81,40325
2024-02-22 08:00:00,154.04,155.06,152.89,154.33,16724
2024-02-22 09:00:00,155.1,156.36,154.99,155.54,21456
2024-02-22 10:00:00,149.6,151.09,147.86,148.95,10735
2024-02-22 11:00:00,151.86,152.11,150.74,151.51,17142
2024-02-22 12:00:00,155.19,155.81,153.95,155.61,41161
2024-02-22 13:00:00,154.21,154.26,153.1,154.1,20242
2024-02-22 14:00:00,155.95,156.14,155.5,155.83,20507
2024-02-22 15:00:00,155.16,155.59,154.17,155.47,17706
2024-02-22 16:00:00,159.24,159.43,158.15,158.33,37341
2024-02-22 17:00:00,156.47,157.2,155.98,156.08,23029
2024-02-22 18:00:00,157.41,157.67,157.34,157.55,43803
2024-02-22 19:00:00,155.17,155.89,153.91,155.74,28876
2024-02-22 20:00:00,158.47,159.8,157.29,159.09,26708
2024-02-22 21:00:00,159.35,159.46,157.71,159.31,26397
2024-02-22 22:00:00,162.7,162.87,161.64,161.92,23108
2024-02-22 23:00:00,167.32,167.93,165.85,166.01,10940
2024-02-23 00:00:00,161.9,162.26,161.71,161.8,48645
2024-02-23 01:00:00,163.99,165.51,163.01,164.3,39715
2024-02-23 02:00:00,162.91,163.3,162.46,163.06,24934
2024-02-23 03:00:00,166.82,167.26,166.57,166.61,25798
2024-02-23 04:00:00,163.22,164.21,162.91,163.01,29735
2024-02-23 05:00:00,169.25,170.4,167.95,169.93,34694
2024-02-23 06:00:00,172.75,172.9,171.96,172.75,47543
2024-02-23 07:00:00,172.07,173.27,171.68,172.6,36402
2024-02-23 08:00:00,168.66,169.3,168.62,168.8,44178
2024-02-23 09:00:00,164.66,165.58,164.33,164.91,41501
2024-02-23 10:00:00,163.58,163.61,163.29,163.44,48735
2024-02-23 11:00:00,163.84,164.56,163.48,163.58,41142
2024-02-23 12:00:00,165.92,165.95,165.79,165.8,46111
2024-02-23 13:00:00,166.09,167.4,165.11,166.86,32932
2024-02-23 14:00:00,171.03,171.66,170.42,170.71,33873
2024-02-23 15:00:00,168.46,168.51,168.15,168.18,11160
2024-02-23 16:00:00,167.11,168.52,166.25,168.2,43099
2024-02-23 17:00:00,163.67,163.75,162.8,163.08,32600
2024-02-23 18:00:00,165.89,166.31,165.51,165.75,13679
2024-02-23 19:00:00,162.25,162.39,160.7,162.33,13301
2024-02-23 20:00:00,159.52,159.79,158.63,158.75,27998
2024-02-23 21:00:00,160.4,160.98,159.45,160.89,33390
2024-02-23 22:00:00,159.4,159.48,159.07,159.31,13909
2024-02-23 23:00:00,158.03,158.69,157.52,157.78,13410
2024-02-24 00:00:00,160.31,160.99,160.24,160.97,23539
2024-02-24 01:00:00,163.08,163.19,161.35,163.02,44703
2024-02-24 02:00:00,168.89,168.99,168.4,168.69,41486
2024-02-24 03:00:00,170.01,173.61,169.99,171.94,23828
2024-02-24 04:00:00,171.39,171.66,170.29,171.31,39297
2024-02-24 05:00:00,166.28,166.85,165.3,165.86,11940
2024-02-24 06:00:00,169.14,169.52,168.49,169.48,22271
2024-02-24 07:00:00,169.66,170.5,169.29,169.29,20248
2024-02-24 08:00:00,172.65,174.03,172.61,173.24,31799
2024-02-24 09:00:00,178.13,178.75,177.66,178.27,34694
2024-02-24 10:00:00,181.26,181.54,180.41,180.73,32407
2024-02-24 11:00:00,182.45,184.53,181.87,183.94,21596
2024-02-24 12:00:00,181.18,181.59,180.61,180.91,18459
2024-02-24 13:00:00,182.11,182.69,180.63,180.97,44086
